age,gender,booking_status,quota,coach_type,booking_time,travel_distance,waiting_list_number,seat_preference,berth_type
63,F,CNF,GN,3AC,6,1101,0,UB,LB
58,M,CNF,LD,SL,21,1282,0,NA,LB
50,M,WL,LD,2AC,1,1386,16,LB,SL
39,F,RAC,GN,2AC,16,736,4,UB,SL
52,M,CNF,LD,2AC,14,279,0,UB,LB
52,F,CNF,LD,SL,19,331,0,SL,LB
61,F,RAC,GN,2AC,14,430,17,NA,SU
44,F,RAC,GN,SL,19,1793,18,SL,SL
33,F,CNF,TQ,SL,8,1953,0,NA,SL
56,F,CNF,LD,2AC,18,493,0,LB,LB
69,F,CNF,GN,SL,2,694,0,SL,LB
28,F,WL,TQ,SL,12,1501,10,LB,SL
35,M,WL,GN,2AC,10,1773,3,NA,SL
24,F,WL,LD,2AC,7,969,13,LB,SL
29,F,RAC,LD,3AC,21,1686,11,LB,SL
53,F,CNF,LD,3AC,14,276,0,NA,LB
51,F,WL,GN,SL,15,1043,19,LB,SU
51,M,CNF,LD,2AC,1,1534,0,UB,LB
59,F,WL,TQ,2AC,4,757,4,NA,SU
18,F,CNF,LD,SL,5,503,0,UB,UB
37,M,CNF,TQ,2AC,9,693,0,LB,LB
58,M,CNF,GN,SL,23,1659,0,UB,LB
68,F,RAC,GN,SL,7,154,14,LB,SU
60,M,CNF,GN,SL,15,759,0,SL,LB
55,F,CNF,GN,SL,13,600,0,SL,LB
29,M,CNF,GN,SL,18,1617,0,LB,LB
22,M,CNF,LD,2AC,8,1072,0,UB,UB
49,F,WL,GN,SL,13,1800,2,LB,SL
24,M,RAC,LD,3AC,10,954,12,LB,SU
62,M,RAC,TQ,SL,15,248,1,UB,SL
30,F,WL,GN,2AC,3,391,15,NA,SL
20,F,CNF,LD,2AC,20,997,0,SL,SL
23,F,CNF,TQ,SL,23,1547,0,LB,LB
34,M,CNF,GN,3AC,11,360,0,UB,UB
59,M,CNF,TQ,2AC,19,299,0,LB,LB
18,M,CNF,TQ,SL,23,665,0,NA,MB
28,F,CNF,GN,3AC,14,1998,0,SL,MB
22,F,RAC,GN,SL,15,1410,7,UB,SU
55,M,CNF,LD,3AC,2,1550,0,LB,LB
44,M,CNF,LD,SL,10,1856,0,SL,SL
48,F,CNF,TQ,3AC,1,132,0,NA,SL
44,M,CNF,LD,3AC,1,1521,0,SL,SL
30,F,CNF,GN,2AC,1,346,0,UB,UB
40,F,RAC,TQ,3AC,16,1011,18,LB,SL
69,F,CNF,TQ,2AC,16,1518,0,LB,LB
31,F,CNF,GN,3AC,14,1158,0,UB,UB
24,F,RAC,TQ,SL,21,1081,3,UB,SU
68,F,RAC,TQ,2AC,7,147,16,UB,SL
29,F,CNF,TQ,3AC,22,125,0,UB,UB
54,F,CNF,GN,SL,5,860,0,NA,LB
23,F,CNF,GN,SL,11,1057,0,UB,UB
39,M,CNF,LD,2AC,1,1270,0,SL,SL
23,M,RAC,TQ,3AC,21,1288,6,NA,SU
32,M,CNF,TQ,3AC,8,920,0,UB,UB
23,M,CNF,GN,3AC,15,663,0,LB,LB
18,M,CNF,TQ,3AC,15,1092,0,LB,LB
18,F,RAC,GN,2AC,16,211,16,LB,SU
55,M,CNF,TQ,2AC,21,606,0,UB,LB
52,M,RAC,LD,3AC,3,1504,4,NA,SL
66,F,CNF,TQ,3AC,13,860,0,LB,LB
29,F,CNF,TQ,3AC,23,1442,0,NA,SL
47,F,CNF,GN,SL,23,1526,0,NA,MB
39,M,CNF,GN,3AC,5,1415,0,UB,UB
35,F,CNF,LD,2AC,15,634,0,UB,UB
69,F,RAC,LD,SL,4,889,11,LB,SU
29,M,CNF,LD,SL,12,1591,0,LB,LB
62,M,CNF,TQ,SL,22,618,0,NA,LB
40,F,RAC,LD,SL,17,1987,6,SL,SL
33,M,CNF,TQ,SL,14,408,0,NA,MB
37,M,WL,GN,2AC,10,1539,14,NA,SL
41,M,RAC,LD,SL,10,628,9,SL,SU
39,M,CNF,LD,SL,15,390,0,LB,LB
54,M,CNF,LD,SL,0,1176,0,NA,LB
26,F,CNF,LD,SL,12,1682,0,NA,SL
49,F,CNF,LD,2AC,7,171,0,SL,SL
51,F,WL,LD,2AC,4,380,19,NA,SL
50,F,WL,GN,SL,6,708,2,LB,SU
65,M,CNF,GN,3AC,4,1635,0,NA,LB
63,F,CNF,TQ,3AC,19,1519,0,LB,LB
52,M,CNF,GN,3AC,20,1317,0,LB,LB
38,F,CNF,GN,2AC,9,565,0,SL,SL
40,M,CNF,GN,3AC,21,603,0,UB,UB
43,M,RAC,GN,2AC,6,362,7,NA,SU
49,F,CNF,TQ,SL,13,512,0,NA,MB
42,F,RAC,LD,3AC,1,1125,15,NA,SL
28,F,CNF,LD,2AC,9,582,0,LB,LB
66,M,CNF,LD,SL,14,1441,0,LB,LB
31,F,RAC,LD,SL,21,1879,17,LB,SL
33,M,CNF,LD,SL,6,1410,0,NA,MB
29,F,CNF,TQ,3AC,11,1916,0,UB,UB
55,M,CNF,GN,3AC,18,666,0,UB,LB
20,M,RAC,TQ,SL,4,1542,19,UB,SL
44,F,CNF,LD,2AC,20,892,0,SL,SL
50,M,CNF,GN,3AC,10,1409,0,LB,LB
58,M,CNF,TQ,2AC,1,1183,0,UB,LB
26,F,CNF,LD,3AC,4,1223,0,SL,SL
22,M,CNF,TQ,2AC,17,322,0,NA,MB
54,M,CNF,GN,3AC,18,1914,0,SL,LB
52,M,WL,LD,2AC,17,361,6,UB,SL
54,F,CNF,TQ,SL,7,639,0,NA,LB
42,F,CNF,GN,2AC,5,407,0,UB,UB
31,F,CNF,LD,SL,20,705,0,SL,SL
47,F,CNF,GN,SL,6,1609,0,UB,UB
20,M,CNF,TQ,SL,19,1379,0,LB,LB
28,F,CNF,GN,2AC,18,1131,0,SL,SL
24,F,CNF,GN,SL,6,731,0,SL,SL
20,M,CNF,GN,3AC,12,1988,0,NA,MB
54,M,WL,LD,SL,15,1458,18,LB,SU
66,F,CNF,LD,2AC,18,768,0,SL,LB
23,M,RAC,LD,2AC,14,864,7,NA,SU
44,F,CNF,LD,2AC,16,268,0,NA,MB
28,F,CNF,LD,SL,14,1307,0,UB,UB
29,M,RAC,TQ,3AC,19,1966,10,UB,SU
45,M,CNF,TQ,3AC,12,1064,0,LB,LB
68,M,RAC,GN,SL,17,740,5,NA,SL
28,F,RAC,TQ,SL,15,237,15,NA,SL
56,M,CNF,TQ,2AC,15,105,0,UB,LB
28,F,CNF,GN,2AC,15,1947,0,UB,UB
19,F,RAC,GN,2AC,5,597,11,UB,SL
58,F,CNF,GN,2AC,1,629,0,UB,LB
32,M,CNF,TQ,2AC,17,342,0,UB,UB
32,M,RAC,LD,SL,17,834,18,NA,SU
60,F,WL,GN,SL,2,624,14,LB,SU
53,F,RAC,TQ,SL,13,1916,12,SL,SU
56,M,CNF,LD,2AC,20,1944,0,LB,LB
45,M,RAC,LD,3AC,0,1254,11,UB,SU
67,M,RAC,LD,2AC,3,890,10,SL,SU
67,F,CNF,TQ,2AC,11,182,0,LB,LB
49,M,RAC,LD,2AC,2,1867,19,NA,SL
26,F,CNF,TQ,3AC,16,1840,0,LB,LB
19,F,CNF,GN,3AC,10,1831,0,NA,SL
21,M,CNF,LD,2AC,0,700,0,LB,LB
43,M,CNF,TQ,SL,1,1078,0,SL,SL
46,M,CNF,TQ,3AC,19,999,0,LB,LB
33,M,WL,LD,SL,4,826,17,NA,SL
20,M,RAC,GN,2AC,5,911,17,UB,SU
63,F,CNF,TQ,2AC,15,1493,0,SL,LB
44,M,CNF,LD,2AC,18,1798,0,UB,UB
29,M,CNF,LD,SL,15,1319,0,UB,UB
69,F,RAC,TQ,2AC,3,1034,12,NA,SU
19,F,CNF,LD,SL,18,1102,0,UB,UB
50,F,CNF,GN,SL,16,1854,0,NA,MB
50,F,CNF,GN,SL,12,622,0,UB,UB
30,M,CNF,LD,SL,5,1661,0,SL,MB
48,F,CNF,LD,2AC,19,877,0,UB,UB
36,F,CNF,GN,3AC,6,1672,0,NA,MB
25,M,RAC,TQ,3AC,3,1761,19,UB,SL
45,F,RAC,LD,2AC,6,1323,15,UB,SL
44,F,CNF,GN,3AC,3,1075,0,SL,MB
43,F,CNF,TQ,2AC,11,1511,0,SL,MB
29,F,CNF,TQ,3AC,8,125,0,UB,UB
48,F,CNF,GN,2AC,1,227,0,UB,UB
46,F,WL,LD,SL,3,487,6,SL,SU
54,M,WL,TQ,3AC,16,240,17,UB,SU
68,M,RAC,LD,3AC,0,1528,17,UB,SU
39,F,CNF,TQ,2AC,13,1007,0,LB,LB
32,M,CNF,LD,3AC,21,357,0,NA,SL
21,F,RAC,GN,3AC,22,771,17,LB,SU
23,F,CNF,TQ,SL,15,1259,0,SL,SL
50,M,CNF,LD,2AC,18,1507,0,UB,UB
31,M,CNF,GN,2AC,23,1186,0,SL,SL
58,M,WL,LD,2AC,10,1042,6,NA,SL
51,F,CNF,TQ,2AC,22,1333,0,NA,LB
31,F,WL,LD,3AC,18,1091,9,NA,SU
25,F,CNF,TQ,SL,7,1354,0,NA,MB
39,F,CNF,LD,2AC,1,480,0,LB,LB
58,F,CNF,LD,SL,8,997,0,LB,LB
45,F,CNF,LD,3AC,18,627,0,LB,LB
47,M,CNF,GN,SL,19,923,0,SL,SL
18,M,RAC,TQ,3AC,1,953,14,NA,SU
50,F,RAC,TQ,2AC,8,1401,8,SL,SL
56,F,WL,GN,2AC,10,1703,7,NA,SL
38,M,RAC,TQ,3AC,11,861,17,SL,SU
37,M,RAC,GN,3AC,2,812,5,UB,SU
69,F,RAC,LD,2AC,20,627,19,SL,SL
33,F,RAC,TQ,SL,23,1973,14,SL,SU
65,F,CNF,LD,2AC,15,1336,0,UB,LB
18,F,CNF,TQ,3AC,10,225,0,LB,LB
28,M,CNF,LD,2AC,21,1526,0,SL,MB
22,F,RAC,GN,3AC,22,1217,8,UB,SU
53,F,RAC,GN,3AC,21,593,1,LB,SL
54,F,CNF,GN,2AC,22,1705,0,UB,LB
32,F,CNF,LD,3AC,1,625,0,NA,MB
46,F,CNF,TQ,2AC,22,109,0,LB,LB
64,F,CNF,GN,2AC,11,909,0,SL,LB
51,M,RAC,LD,3AC,5,1882,3,LB,SU
64,M,CNF,TQ,2AC,18,1692,0,SL,LB
18,M,CNF,GN,2AC,17,345,0,LB,LB
52,M,RAC,GN,SL,19,893,9,NA,SU
55,F,RAC,GN,2AC,3,380,18,UB,SL
24,F,WL,LD,2AC,4,491,11,SL,SL
41,F,WL,TQ,3AC,19,608,15,NA,SU
52,M,RAC,GN,3AC,7,1166,10,SL,SU
37,M,CNF,GN,SL,19,1595,0,NA,MB
39,F,WL,TQ,2AC,3,1224,15,SL,SL
44,F,RAC,TQ,2AC,7,1183,19,NA,SL
48,M,CNF,GN,2AC,4,493,0,LB,LB
50,M,WL,GN,SL,21,1051,4,SL,SU
22,F,RAC,GN,3AC,22,296,8,LB,SU
34,M,RAC,GN,3AC,17,1007,3,SL,SU
69,F,CNF,TQ,3AC,17,1069,0,NA,LB
32,M,CNF,LD,3AC,18,1605,0,UB,UB
62,F,CNF,GN,3AC,7,646,0,NA,LB
38,F,WL,LD,SL,10,288,12,NA,SU
28,F,WL,TQ,3AC,21,952,18,SL,SU
59,M,WL,TQ,2AC,5,577,19,SL,SL
62,F,RAC,GN,3AC,0,312,2,NA,SU
30,M,RAC,GN,3AC,10,912,10,NA,SU
40,F,RAC,LD,3AC,0,1666,14,SL,SL
27,F,CNF,GN,SL,6,1170,0,NA,SL
20,F,CNF,TQ,SL,7,770,0,SL,SL
25,F,CNF,GN,3AC,1,1145,0,LB,LB
22,M,WL,TQ,3AC,12,1253,3,UB,SL
58,M,CNF,LD,2AC,12,1884,0,LB,LB
38,M,CNF,LD,2AC,22,1578,0,LB,LB
34,F,CNF,LD,SL,14,1089,0,NA,SL
22,F,CNF,TQ,2AC,1,1889,0,UB,UB
67,M,CNF,LD,3AC,13,670,0,SL,LB
36,F,CNF,GN,2AC,5,1583,0,SL,SL
20,F,RAC,GN,3AC,23,764,17,UB,SL
32,M,RAC,TQ,3AC,18,1658,11,LB,SL
38,M,CNF,TQ,3AC,6,1878,0,LB,LB
24,M,CNF,GN,SL,22,1315,0,UB,UB
67,F,CNF,LD,2AC,19,1496,0,SL,LB
25,F,WL,GN,SL,1,1913,6,NA,SU
56,M,RAC,GN,2AC,11,1147,12,LB,SU
34,M,CNF,LD,3AC,18,1964,0,SL,SL
29,F,CNF,GN,3AC,20,834,0,SL,SL
34,F,RAC,TQ,SL,18,893,11,NA,SU
37,M,WL,TQ,2AC,12,1063,15,NA,SU
29,F,CNF,LD,2AC,9,121,0,NA,MB
24,M,RAC,LD,3AC,20,1568,7,UB,SU
25,F,CNF,TQ,2AC,5,1016,0,SL,MB
25,M,WL,TQ,2AC,21,1282,4,UB,SL
42,M,CNF,GN,2AC,8,136,0,UB,UB
55,M,WL,TQ,3AC,4,200,18,SL,SL
43,F,CNF,TQ,3AC,10,194,0,UB,UB
63,F,WL,GN,SL,13,790,10,LB,SU
22,M,CNF,TQ,SL,3,618,0,UB,UB
30,M,WL,LD,3AC,9,583,16,NA,SL
32,F,CNF,TQ,3AC,18,568,0,NA,MB
52,M,CNF,LD,2AC,13,704,0,LB,LB
22,F,CNF,TQ,2AC,17,1814,0,SL,MB
18,F,CNF,TQ,3AC,8,760,0,SL,MB
31,M,WL,GN,3AC,19,1727,11,SL,SU
19,M,WL,GN,2AC,22,188,5,UB,SL
39,F,RAC,LD,SL,23,1394,12,SL,SL
63,F,CNF,TQ,3AC,20,449,0,NA,LB
58,F,RAC,TQ,SL,11,1409,3,UB,SL
38,M,CNF,TQ,SL,6,244,0,UB,UB
29,M,RAC,GN,3AC,17,1120,15,SL,SL
45,F,WL,TQ,3AC,18,1650,16,LB,SU
39,M,RAC,LD,2AC,0,1966,6,SL,SL
40,M,CNF,TQ,2AC,15,1953,0,SL,SL
55,M,CNF,LD,2AC,12,1776,0,SL,LB
49,M,CNF,GN,2AC,13,849,0,NA,SL
66,F,RAC,LD,SL,22,758,2,NA,SU
62,F,CNF,LD,SL,1,1892,0,UB,LB
38,M,RAC,GN,2AC,11,900,9,UB,SU
47,M,WL,LD,2AC,19,1740,8,LB,SL
40,M,CNF,LD,SL,14,100,0,SL,SL
63,M,WL,TQ,SL,18,993,10,UB,SU
69,M,CNF,GN,2AC,16,1425,0,SL,LB
62,F,WL,LD,SL,9,172,5,LB,SL
44,M,RAC,GN,2AC,5,976,4,SL,SL
39,F,CNF,GN,3AC,4,1957,0,LB,LB
26,M,WL,TQ,2AC,19,654,7,NA,SL
31,M,CNF,GN,SL,3,329,0,SL,SL
52,F,CNF,GN,SL,2,1700,0,LB,LB
35,F,CNF,GN,SL,22,483,0,UB,UB
53,M,CNF,TQ,3AC,17,1218,0,LB,LB
23,F,CNF,TQ,2AC,11,1918,0,LB,LB
53,M,CNF,GN,2AC,9,892,0,NA,LB
27,F,CNF,LD,2AC,6,239,0,SL,SL
28,F,WL,TQ,3AC,20,1126,19,NA,SL
39,F,CNF,TQ,3AC,13,1335,0,LB,LB
41,M,CNF,LD,2AC,15,1027,0,LB,LB
64,M,CNF,TQ,2AC,19,1142,0,SL,LB
22,F,CNF,GN,SL,4,909,0,NA,SL
34,M,WL,LD,2AC,7,587,10,LB,SL
37,F,WL,GN,2AC,15,1612,16,NA,SU
59,M,CNF,GN,SL,21,476,0,UB,LB
45,M,CNF,LD,3AC,3,551,0,UB,UB
55,M,RAC,TQ,2AC,10,1163,14,UB,SU
57,M,WL,GN,2AC,22,1098,18,LB,SU
29,F,CNF,LD,3AC,17,288,0,UB,UB
61,F,CNF,LD,2AC,7,1769,0,NA,LB
41,M,CNF,GN,2AC,12,473,0,UB,UB
33,F,CNF,TQ,2AC,4,1944,0,LB,LB
30,M,CNF,GN,3AC,5,1766,0,UB,UB
37,M,CNF,LD,2AC,11,272,0,SL,SL
19,M,RAC,GN,2AC,22,848,19,NA,SL
57,M,CNF,GN,SL,10,1653,0,LB,LB
53,M,CNF,LD,2AC,0,163,0,NA,LB
63,F,WL,LD,3AC,17,1395,17,NA,SL
41,F,RAC,GN,2AC,2,1074,2,NA,SL
68,M,RAC,LD,3AC,9,1596,19,LB,SU
22,F,CNF,GN,2AC,15,585,0,LB,LB
57,F,CNF,LD,2AC,20,856,0,LB,LB
37,M,RAC,LD,2AC,4,1172,16,NA,SL
43,F,CNF,GN,3AC,16,1796,0,LB,LB
39,M,CNF,GN,3AC,23,1121,0,LB,LB
21,F,CNF,TQ,3AC,13,916,0,NA,SL
28,F,RAC,TQ,2AC,9,1358,10,SL,SL
25,M,RAC,TQ,SL,1,1759,15,SL,SU
49,F,CNF,LD,3AC,21,1759,0,UB,UB
45,M,CNF,GN,3AC,13,687,0,SL,SL
38,F,WL,GN,SL,21,1295,2,NA,SU
40,F,CNF,TQ,3AC,13,590,0,UB,UB
26,M,WL,GN,3AC,11,1460,9,LB,SU
23,M,CNF,GN,2AC,9,940,0,LB,LB
29,M,CNF,GN,2AC,1,1462,0,UB,UB
50,F,CNF,GN,3AC,15,789,0,NA,SL
67,F,RAC,GN,2AC,12,1433,12,LB,SL
58,M,CNF,GN,3AC,8,1136,0,LB,LB
65,F,CNF,LD,2AC,15,1105,0,SL,LB
19,M,CNF,LD,SL,18,398,0,SL,SL
36,M,CNF,LD,2AC,10,1841,0,LB,LB
64,F,CNF,TQ,2AC,6,562,0,LB,LB
47,F,CNF,GN,3AC,23,154,0,NA,MB
42,M,CNF,LD,3AC,3,917,0,LB,LB
31,F,CNF,TQ,SL,20,355,0,LB,LB
67,F,RAC,LD,SL,1,120,6,UB,SU
28,F,CNF,GN,2AC,11,1301,0,SL,SL
54,F,RAC,TQ,3AC,20,729,1,UB,SL
34,F,CNF,LD,2AC,15,1277,0,UB,UB
60,M,CNF,LD,SL,23,718,0,LB,LB
32,M,WL,LD,SL,13,1220,10,UB,SL
24,F,CNF,GN,SL,1,448,0,NA,SL
38,F,RAC,LD,2AC,11,1975,14,SL,SU
27,F,CNF,TQ,2AC,14,1949,0,NA,MB
48,F,CNF,TQ,3AC,9,246,0,UB,UB
61,F,CNF,TQ,2AC,11,1868,0,SL,LB
49,F,CNF,LD,3AC,0,723,0,SL,MB
18,M,RAC,GN,3AC,2,1263,9,UB,SL
53,F,CNF,TQ,3AC,21,652,0,SL,LB
48,M,RAC,LD,2AC,12,369,3,NA,SU
67,F,CNF,TQ,SL,21,963,0,LB,LB
44,F,CNF,LD,3AC,16,784,0,UB,UB
50,F,CNF,TQ,3AC,8,1450,0,LB,LB
51,M,RAC,LD,2AC,17,1613,5,NA,SU
65,F,CNF,TQ,SL,4,114,0,SL,LB
65,F,WL,TQ,3AC,23,1492,17,LB,SU
38,F,WL,TQ,SL,8,933,11,NA,SU
32,F,RAC,GN,2AC,15,216,19,LB,SL
55,M,RAC,TQ,2AC,4,873,18,UB,SL
39,M,WL,TQ,SL,1,195,17,LB,SL
18,F,CNF,LD,3AC,3,456,0,UB,UB
47,M,RAC,TQ,SL,17,1791,10,UB,SU
42,M,CNF,TQ,2AC,12,432,0,UB,UB
34,F,WL,TQ,3AC,22,1030,11,LB,SU
29,F,WL,LD,2AC,12,1544,5,LB,SL
36,M,RAC,TQ,SL,2,1621,13,UB,SL
29,F,CNF,LD,SL,12,951,0,LB,LB
69,F,RAC,GN,3AC,21,1964,10,UB,SU
36,F,RAC,TQ,2AC,6,498,19,NA,SL
63,F,RAC,TQ,3AC,13,800,2,SL,SU
26,M,CNF,TQ,SL,4,945,0,UB,UB
64,F,RAC,GN,2AC,8,1398,9,NA,SU
45,F,CNF,LD,3AC,5,395,0,UB,UB
42,F,WL,GN,SL,4,1450,1,SL,SL
39,F,RAC,LD,3AC,3,669,16,LB,SL
31,M,CNF,LD,2AC,9,302,0,SL,SL
56,F,CNF,LD,2AC,0,1149,0,UB,LB
50,F,CNF,LD,SL,9,1064,0,UB,UB
24,M,CNF,TQ,3AC,7,1605,0,UB,UB
58,M,CNF,GN,2AC,10,968,0,NA,LB
61,F,CNF,TQ,3AC,3,976,0,UB,LB
39,M,RAC,GN,3AC,3,1863,8,UB,SU
42,F,WL,GN,2AC,5,839,4,SL,SU
60,F,WL,LD,2AC,13,1127,13,SL,SU
55,F,WL,GN,3AC,2,1690,7,LB,SU
18,F,RAC,GN,2AC,4,953,14,LB,SL
30,F,RAC,TQ,3AC,14,514,3,SL,SL
55,M,WL,LD,2AC,12,352,13,SL,SU
24,M,CNF,TQ,2AC,7,875,0,UB,UB
24,F,CNF,GN,2AC,6,1274,0,LB,LB
53,F,CNF,TQ,2AC,12,295,0,UB,LB
47,M,WL,LD,2AC,6,744,3,SL,SU
39,F,WL,TQ,3AC,21,837,11,NA,SU
59,F,CNF,TQ,2AC,12,554,0,LB,LB
27,F,CNF,GN,3AC,21,823,0,SL,SL
65,F,CNF,LD,2AC,8,1712,0,UB,LB
48,F,CNF,GN,3AC,13,1849,0,NA,SL
54,M,CNF,TQ,3AC,23,1323,0,UB,LB
32,M,WL,LD,SL,5,1146,14,SL,SL
46,F,CNF,TQ,2AC,8,176,0,UB,UB
49,F,CNF,GN,3AC,12,1188,0,UB,UB
18,F,CNF,LD,3AC,17,775,0,NA,MB
48,M,CNF,LD,SL,0,850,0,LB,LB
69,M,CNF,TQ,2AC,8,1593,0,SL,LB
45,F,CNF,TQ,SL,9,1947,0,SL,SL
64,M,CNF,LD,SL,21,1416,0,SL,LB
48,F,RAC,GN,SL,10,1647,3,SL,SU
65,F,CNF,LD,3AC,11,1623,0,NA,LB
43,F,RAC,GN,SL,7,532,17,SL,SU
45,F,CNF,TQ,SL,8,519,0,NA,SL
25,F,WL,TQ,SL,22,673,18,SL,SL
63,M,CNF,GN,2AC,12,1440,0,SL,LB
68,F,CNF,TQ,2AC,2,805,0,LB,LB
39,F,WL,TQ,2AC,6,1512,16,SL,SU
32,F,CNF,LD,SL,3,1225,0,NA,SL
35,M,CNF,GN,2AC,21,859,0,SL,MB
48,M,RAC,TQ,SL,1,442,16,UB,SL
23,F,CNF,TQ,SL,17,1993,0,SL,MB
30,F,CNF,GN,3AC,0,339,0,NA,SL
53,M,RAC,TQ,2AC,15,1988,6,NA,SU
60,M,CNF,TQ,SL,3,625,0,SL,LB
47,F,CNF,LD,3AC,7,1561,0,LB,LB
19,M,RAC,TQ,3AC,9,183,3,SL,SU
65,M,CNF,GN,3AC,14,199,0,LB,LB
18,M,CNF,LD,3AC,14,1581,0,LB,LB
37,M,WL,GN,3AC,15,728,9,SL,SL
68,M,CNF,GN,3AC,9,438,0,LB,LB
57,F,WL,TQ,2AC,4,1605,15,SL,SL
66,F,CNF,LD,3AC,20,888,0,UB,LB
51,F,CNF,TQ,2AC,17,687,0,LB,LB
64,F,WL,LD,SL,19,1257,18,LB,SU
62,M,WL,LD,2AC,11,524,2,NA,SU
33,F,RAC,LD,SL,3,1938,1,SL,SL
69,F,CNF,TQ,SL,12,1429,0,SL,LB
62,F,WL,LD,2AC,19,539,7,NA,SL
57,F,WL,GN,3AC,17,911,18,UB,SL
61,M,CNF,TQ,SL,8,645,0,UB,LB
31,M,CNF,TQ,SL,14,1890,0,UB,UB
34,M,CNF,GN,3AC,8,638,0,UB,UB
66,M,RAC,LD,3AC,17,1434,4,SL,SL
38,F,CNF,LD,3AC,18,648,0,UB,UB
21,F,CNF,TQ,2AC,12,1647,0,UB,UB
58,F,CNF,TQ,2AC,13,1177,0,NA,LB
18,F,WL,GN,2AC,20,1383,9,SL,SL
68,M,CNF,LD,2AC,11,1763,0,LB,LB
47,M,CNF,TQ,2AC,3,170,0,UB,UB
34,F,CNF,LD,3AC,14,1935,0,SL,MB
61,F,CNF,GN,2AC,12,627,0,UB,LB
63,F,WL,GN,2AC,15,1370,9,NA,SL
31,F,RAC,LD,3AC,23,554,12,LB,SL
20,F,CNF,TQ,2AC,18,142,0,LB,LB
54,M,RAC,GN,2AC,9,1322,17,UB,SL
33,M,CNF,GN,3AC,16,1072,0,UB,UB
28,F,WL,GN,3AC,4,105,14,LB,SL
61,F,RAC,LD,2AC,6,1038,2,UB,SU
53,F,CNF,TQ,3AC,14,1367,0,NA,LB
49,F,RAC,LD,2AC,7,1984,5,SL,SU
31,F,RAC,LD,SL,1,1852,16,UB,SU
63,F,RAC,TQ,3AC,16,1094,5,LB,SL
52,M,CNF,LD,2AC,22,1320,0,SL,LB
20,M,CNF,GN,3AC,13,923,0,NA,MB
19,M,WL,LD,3AC,5,616,14,UB,SL
66,M,RAC,LD,2AC,9,908,12,LB,SL
43,F,RAC,LD,3AC,23,1877,12,SL,SL
19,F,RAC,TQ,SL,0,1593,12,SL,SU
56,M,WL,GN,SL,19,1149,15,LB,SU
48,M,WL,GN,SL,13,1469,14,SL,SU
59,M,CNF,GN,SL,23,1114,0,UB,LB
29,F,CNF,GN,2AC,18,556,0,UB,UB
52,F,CNF,GN,SL,9,1987,0,LB,LB
63,F,CNF,TQ,3AC,7,1302,0,NA,LB
46,F,CNF,GN,2AC,4,872,0,LB,LB
54,F,CNF,LD,2AC,22,908,0,NA,LB
64,F,CNF,GN,2AC,13,929,0,UB,LB
69,F,CNF,TQ,SL,1,776,0,SL,LB
66,M,RAC,TQ,3AC,17,900,2,NA,SL
45,F,CNF,GN,SL,15,1608,0,NA,MB
40,M,CNF,TQ,2AC,10,1155,0,NA,MB
54,F,WL,GN,2AC,6,193,10,NA,SL
40,M,RAC,GN,2AC,19,157,5,UB,SU
54,F,CNF,LD,3AC,18,456,0,NA,LB
25,F,CNF,LD,3AC,12,1224,0,NA,SL
44,M,CNF,LD,2AC,8,1765,0,LB,LB
33,F,CNF,GN,3AC,16,1695,0,UB,UB
23,M,CNF,TQ,3AC,12,649,0,LB,LB
57,F,WL,LD,SL,5,723,6,UB,SU
66,M,CNF,TQ,2AC,22,943,0,LB,LB
46,F,CNF,LD,SL,20,938,0,LB,LB
60,M,CNF,LD,3AC,4,498,0,LB,LB
38,M,RAC,TQ,2AC,4,746,3,UB,SU
53,F,CNF,GN,3AC,1,796,0,SL,LB
22,M,WL,GN,3AC,16,1986,8,UB,SL
58,M,CNF,LD,3AC,0,1106,0,UB,LB
57,F,CNF,GN,3AC,5,1421,0,LB,LB
54,M,WL,GN,SL,6,154,9,NA,SL
64,F,CNF,TQ,3AC,6,1010,0,LB,LB
19,M,WL,LD,SL,7,911,11,UB,SU
23,M,WL,LD,3AC,12,1658,16,UB,SL
57,M,CNF,TQ,3AC,12,1575,0,NA,LB
37,M,CNF,TQ,SL,21,1431,0,NA,SL
65,F,CNF,TQ,3AC,7,942,0,UB,LB
42,F,RAC,GN,SL,15,1051,8,UB,SL
38,F,CNF,GN,SL,3,1885,0,UB,UB
25,M,CNF,GN,SL,16,1804,0,SL,SL
30,F,CNF,LD,2AC,9,1224,0,LB,LB
56,M,CNF,TQ,2AC,8,1741,0,NA,LB
28,M,CNF,TQ,3AC,7,1396,0,LB,LB
24,F,WL,LD,SL,14,1880,13,UB,SL
67,F,CNF,TQ,2AC,4,561,0,NA,LB
28,M,WL,LD,3AC,22,638,12,LB,SL
20,F,CNF,LD,3AC,1,679,0,LB,LB
35,F,RAC,GN,3AC,13,939,2,SL,SL
43,F,RAC,GN,SL,4,1742,9,NA,SU
65,F,CNF,GN,2AC,4,1394,0,NA,LB
63,F,CNF,TQ,3AC,19,1981,0,NA,LB
54,M,WL,GN,3AC,3,856,4,SL,SL
37,F,RAC,TQ,2AC,21,1827,7,NA,SL
64,M,RAC,LD,3AC,16,866,18,UB,SL
24,M,CNF,GN,SL,9,1406,0,SL,SL
30,F,CNF,TQ,3AC,19,1823,0,SL,SL
60,M,WL,GN,3AC,5,710,1,SL,SL
52,F,RAC,LD,3AC,3,1450,15,UB,SL
